SETTORE CONCORSUALE,TITOLO,ISSN,NOTE
14/D1,MEDICINA & STORIA,1722-2206,In Classe A fino al 31.12.2016 - Le pubblicazioni successive a tale data non saranno ritenute di Classe A
14/D1,MEN AND MASCULINITIES,1097-184X,.
14/D1,MERIDIANA,0394-4115,.
14/D1,METHODOLOGY-EUROPEAN JOURNAL OF RESEARCH METHODS FOR THE BEHAVIORAL AND SOCIAL SCIENCES,1614-1881,.
14/D1,MINERVA,0026-4695,.
14/D1,MOBILIZATION,1086-671X,.
14/D1,MONDI MIGRANTI,1972-4888,.
14/D1,NATURE,0028-0836,.
14/D1,NEW LEFT REVIEW,0028-6060,.
14/D1,NEW MEDIA & SOCIETY,1461-4448,.
14/D1,NEW POLITICAL ECONOMY,1356-3467,.
14/D1,NEW POLITICAL ECONOMY,1469-9923,.
14/D1,NONPROFIT AND VOLUNTARY SECTOR QUARTERLY,0899-7640,.
14/D1,NURSE EDUCATION TODAY,0260-6917,.
14/D1,ORGANIZATION,1350-5084,.
14/D1,ORGANIZATION STUDIES,0170-8406,.
14/D1,PARLIAMENTARY AFFAIRS,0031-2290,.
14/D1,PARLIAMENTARY AFFAIRS,1460-2482,.
14/D1,PARTECIPAZIONE E CONFLITTO,1972-7623,.
14/D1,PARTECIPAZIONE E CONFLITTO,2035-6609,.
14/D1,PARTY POLITICS,1354-0688,.
14/D1,PHILOSOPHY,0031-8191,.
14/D1,PHILOSOPHY,1469-817X,.
14/D1,PHILOSOPHY & PUBLIC AFFAIRS,0048-3915,.
14/D1,PHILOSOPHY & SOCIAL CRITICISM,0191-4537,.
14/D1,PHILOSOPHY & SOCIAL CRITICISM,1461-734X,.
14/D1,POETICS,0304-422X,.
14/D1,POLICY & SOCIETY,1449-4035,.
14/D1,POLICY AND POLITICS,0305-5736,.
14/D1,POLICY AND POLITICS,1470-8442,.
14/D1,POLICY STUDIES JOURNAL,0190-292X,.
14/D1,POLICY STUDIES JOURNAL,1541-0072,.
14/D1,POLIS,1120-9488,.
14/D1,POLITICAL ANALYSIS,1047-1987,.
14/D1,POLITICAL ANALYSIS,1476-4989,.
14/D1,POLITICAL BEHAVIOR,0190-9320,.
14/D1,POLITICAL BEHAVIOR,1573-6687,.
14/D1,POLITICAL COMMUNICATION,1058-4609,.
14/D1,POLITICAL COMMUNICATION,1091-7675,.
14/D1,POLITICAL PSYCHOLOGY,0162-895X,.
14/D1,POLITICAL PSYCHOLOGY,1467-9221,.
14/D1,POLITICAL RESEARCH QUARTERLY,1065-9129,.
14/D1,POLITICAL STUDIES,0032-3217,.
14/D1,POLITICAL STUDIES,1467-9248,.
14/D1,POLITICAL STUDIES REVIEW,1478-9299,.
14/D1,POLITICAL STUDIES REVIEW,1478-9302,.
14/D1,POLITICAL THEORY,0090-5917,.
14/D1,POLITICAL THEORY,1552-7476,.
14/D1,POLITICS & GENDER,1743-923X,.
14/D1,POLITICS & SOCIETY,0032-3292,.
14/D1,POLITIX,0295-2319,.
14/D1,POLITIX,1953-8286,.
14/D1,POPULATION AND DEVELOPMENT REVIEW,0098-7921,.
14/D1,"PS, POLITICAL SCIENCE & POLITICS",1049-0965,.
14/D1,PUBLIC ADMINISTRATION,0033-3298,.
14/D1,PUBLIC ADMINISTRATION,1467-9299,.
14/D1,PUBLIC ADMINISTRATION AND DEVELOPMENT,0271-2075,.
14/D1,PUBLIC ADMINISTRATION QUARTERLY,0734-9149,.
14/D1,PUBLIC CHOICE,0048-5829,.
14/D1,PUBLIC CHOICE,1573-7101,.
14/D1,PUBLIC CULTURE,0899-2363,.
14/D1,PUBLIC OPINION QUARTERLY,0033-362X,.
14/D1,PUBLIC OPINION QUARTERLY,1537-5331,.
14/D1,PUBLIC UNDERSTANDING OF SCIENCE,0963-6625,.
14/D1,PUBLIC UNDERSTANDING OF SCIENCE,1361-6609,.
14/D1,QUADERNI DI SOCIOLOGIA,0033-4952,.
14/D1,QUADERNI DI TEORIA SOCIALE,1824-4750,.
14/D1,QUADERNI FIORENTINI PER LA STORIA DEL PENSIERO GIURIDICO MODERNO,0392-1867,.
14/D1,QUALITATIVE INQUIRY,1077-8004,.
14/D1,QUALITATIVE RESEARCH,1468-7941,.
14/D1,QUALITATIVE SOCIOLOGY,0162-0436,.
14/D1,QUALITY & QUANTITY,0033-5177,.
14/D1,QUALITY AND QUANTITY,1573-7845,.
14/D1,QUALITY OF LIFE RESEARCH,0962-9343,.
14/D1,RACE & CLASS,0306-3968,.
14/D1,RASSEGNA ITALIANA DI SOCIOLOGIA,0486-0349,.
14/D1,RATIONALITY AND SOCIETY,1043-4631,.
14/D1,REGIONAL STUDIES,0034-3404,.
14/D1,RELIGIONI E SOCIETÀ,0394-9397,.
14/D1,RELIGIONI E SOCIETÀ,1722-4705,.
14/D1,RES. REVISTA ESPAÑOLA DE SOCIOLOGÍA,1578-2824,.
14/D1,RESEARCH IN HIGHER EDUCATION,0361-0365,.
14/D1,RESEARCH IN SOCIAL STRATIFICATION AND MOBILITY,0276-5624,.
14/D1,RESEARCH IN THE SOCIOLOGY OF ORGANIZATIONS,0733-558X,.
14/D1,RESEARCH ON LANGUAGE AND SOCIAL INTERACTION,0835-1813,.
14/D1,RESEARCH ON SOCIAL WORK PRACTICE,1049-7315,.
14/D1,REVIEW OF EDUCATIONAL RESEARCH,0034-6543,.
14/D1,REVIEW OF HIGHER EDUCATION,0162-5748,.
14/D1,REVIEW OF POLICY RESEARCH,1541-132X,.
14/D1,REVIEW OF PUBLIC PERSONNEL ADMINISTRATION,0734-371X,.
14/D1,REVISTA DE CERCETARE SI INTERVENTIE SOCIALA,1583-3410,.
14/D1,REVISTA ESPAÑOLA DE INVESTIGACIONES SOCIOLÓGICAS,0210-5233,.
14/D1,REVISTA INTERNACIONAL DE SOCIOLOGIA,0034-9712,.
14/D1,REVUE EUROPÉENNE DES SCIENCES SOCIALES,0048-8046,.
14/D1,REVUE FRANCAISE DE SOCIOLOGIE,0035-2969,.
14/D1,REVUE INTERNATIONALE DE SOCIOLOGIE,0390-6701,.
14/D1,RICERCHE DI STORIA POLITICA,1120-9526,.
14/D1,RISK ANALYSIS,0272-4332,.
14/D1,RIV. RASSEGNA ITALIANA DI VALUTAZIONE,1826-0713,.
14/D1,RURAL SOCIOLOGY,0036-0112,.
14/D1,SALUTE E SOCIETÀ,1723-9427,.
14/D1,SALUTE E SOCIETÀ,1972-4845,.
14/D1,SCIENCE AS CULTURE,0950-5431,.
14/D1,SCIENCE COMMUNICATION,1075-5470,.
14/D1,"SCIENCE, TECHNOLOGY, & HUMAN VALUES",0162-2439,.
14/D1,SCUOLA DEMOCRATICA,1129-731X,.
14/D1,SCUOLA DEMOCRATICA,2039-2699,.
14/D1,SECURITY DIALOGUE,0967-0106,.
14/D1,SECURITY JOURNAL,0955-1662,.
14/D1,SECURITY STUDIES,0963-6412,.
14/D1,SEXUALITY RESEARCH AND SOCIAL POLICY,1868-9884,.
14/D1,SOCIAL ANTHROPOLOGY,0964-0282,.
14/D1,SOCIAL ANTHROPOLOGY,1469-8676,.
14/D1,SOCIAL CHOICE AND WELFARE,0176-1714,.
14/D1,SOCIAL COMPASS,0037-7686,.
14/D1,SOCIAL FORCES,0037-7732,.
14/D1,SOCIAL INDICATORS RESEARCH,0303-8300,.
14/D1,SOCIAL JUSTICE RESEARCH,0885-7466,.
14/D1,SOCIAL MOVEMENT STUDIES,1474-2837,.
14/D1,SOCIAL NETWORKS,0378-8733,.
14/D1,SOCIAL POLICY & ADMINISTRATION,0144-5596,.
14/D1,SOCIAL POLITICS,1072-4745,.
14/D1,SOCIAL POLITICS,1468-2893,.
14/D1,SOCIAL PROBLEMS,0037-7791,.
14/D1,SOCIAL SCIENCE & MEDICINE,0277-9536,.
14/D1,SOCIAL SCIENCE COMPUTER REVIEW,0894-4393,.
14/D1,SOCIAL SCIENCE INFORMATION,0539-0184,.
14/D1,SOCIAL SCIENCE QUARTERLY,0038-4941,.
14/D1,SOCIAL SCIENCE RESEARCH,0049-089X,.
14/D1,SOCIAL SCIENCE RESEARCH,1096-0317,.
14/D1,SOCIAL STUDIES OF SCIENCES,0306-3127,.
14/D1,SOCIAL STUDIES OF SCIENCES,1460-3659,.
14/D1,SOCIAL WORK,0037-8046,.
14/D1,SOCIÉTÉS CONTEMPORAINES,1150-1944,.
14/D1,SOCIETY & NATURAL RESOURCES,0894-1920,.
14/D1,SOCIETY AND MENTAL HEALTH,2156-8693,.
14/D1,SOCIO-ECONOMIC REVIEW,1475-1461,.
14/D1,SOCIOLOGIA,0038-0156,.
14/D1,SOCIOLOGIA DEL DIRITTO,0390-0851,.
14/D1,SOCIOLOGIA DEL LAVORO,0392-5048,.
14/D1,SOCIOLOGIA DEL LAVORO,1972-554X,.
14/D1,SOCIOLOGIA E POLITICHE SOCIALI,1591-2027,.
14/D1,SOCIOLOGIA E RICERCA SOCIALE,1121-1148,.
14/D1,SOCIOLOGIA RURALIS,0038-0199,.
14/D1,SOCIOLOGIA URBANA E RURALE,0392-4939,.
14/D1,SOCIOLOGICA,1971-8853,.
14/D1,SOCIOLOGICAL FORUM,0884-8971,.
14/D1,SOCIOLOGICAL METHODOLOGY,0081-1750,.
14/D1,SOCIOLOGICAL METHODS & RESEARCH,0049-1241,.
14/D1,SOCIOLOGICAL QUARTERLY,0038-0253,.
14/D1,SOCIOLOGICAL REVIEW,0038-0261,.
14/D1,SOCIOLOGICAL THEORY,0735-2751,.
14/D1,SOCIOLOGIE DU TRAVAIL,0038-0296,.
14/D1,SOCIOLOGY OF EDUCATION,0038-0407,.
14/D1,SOCIOLOGY OF HEALTH & ILLNESS,0141-9889,.
14/D1,SOCIOLOGY OF RELIGION,1069-4404,.
14/D1,SOCIOLOGY-THE JOURNAL OF THE BRITISH SOCIOLOGICAL ASSOCIATION,0038-0385,.
14/D1,SOUTH EUROPEAN SOCIETY & POLITICS,1360-8746,.
14/D1,SOZIALE SYSTEME,0948-423X,.
14/D1,SOZIALE WELT,0038-6073,.
14/D1,SPACE AND CULTURE,1206-3312,.
14/D1,SPORT EDUCATION AND SOCIETY,1357-3322,.
14/D1,STATE POLITICS & POLICY QUARTERLY,1532-4400,.
14/D1,STATO E MERCATO,0392-9701,.
14/D1,STORIA URBANA,0391-2248,.
14/D1,STRUCTURAL EQUATION MODELING,1070-5511,.
14/D1,STUDI CULTURALI,1824-369X,.
14/D1,STUDI DI SOCIOLOGIA,0039-291X,.
14/D1,STUDI D'ITALIANISTICA NELL'AFRICA AUSTRALE,1012-2338,.
14/D1,STUDI ORGANIZZATIVI,0391-8769,.
14/D1,STUDIA ET DOCUMENTA HISTORIAE ET IURIS,1026-9169,.
14/D1,STUDIES IN ETHNICITY AND NATIONALISM,1473-8481,.
14/D1,SURVEY RESEARCH METHODS,1864-3361,.
14/D1,SVILUPPO & ORGANIZZAZIONE,0391-7045,.
14/D1,SYMBOLIC INTERACTION,0195-6086,.
14/D1,TELECOMMUNICATIONS POLICY,0308-5961,.
14/D1,TEORIA DEL DIRITTO E DELLO STATO,1721-8098,In Classe A fino al 31.12.2016 - Le pubblicazioni successive a tale data non saranno ritenute di Classe A
14/D1,THE AMERICAN JOURNAL OF SOCIOLOGY,0002-9602,.
14/D1,THE BRITISH JOURNAL OF POLITICS AND INTERNATIONAL RELATIONS,1369-1481,.
14/D1,THE COMMUNICATION REVIEW,1071-4421,.
14/D1,THE EUROPEAN UNION REVIEW,1606-8963,.
14/D1,THE FUTURE OF CHILDREN,1054-8289,.
14/D1,THE INFORMATION SOCIETY,0197-2243,.
14/D1,THE INFORMATION SOCIETY,1087-6537,.
14/D1,THE INTERNATIONAL COMMUNICATION GAZETTE,1748-0485,.
14/D1,THE INTERNATIONAL COMMUNICATION GAZETTE,1748-0493,.
14/D1,THE INTERNATIONAL JOURNAL OF PRESS/POLITICS,1940-1612,.
14/D1,THE INTERNATIONAL JOURNAL OF SOCIOLOGY & SOCIAL POLICY,0144-333X,.
14/D1,THE JOURNAL OF HIGHER EDUCATION,0022-1546,.
14/D1,THE JOURNAL OF INDUSTRIAL RELATIONS,0022-1856,.
14/D1,THE JOURNAL OF POLITICS,0022-3816,.
14/D1,THE JOURNAL OF RESEARCH IN CRIME AND DELINQUENCY,0022-4278,.
14/D1,THE JOURNAL OF SOCIAL ISSUES,0022-4537,.
14/D1,THE MILBANK QUARTERLY,0887-378X,.
14/D1,THE REVIEW OF POLICY RESEARCH,1541-1338,.
14/D1,THE SOCIAL SERVICE REVIEW,0037-7961,.
14/D1,THE TOCQUEVILLE REVIEW,0730-479X,.
14/D1,THEORETICAL CRIMINOLOGY,1362-4806,.
14/D1,THEORY AND SOCIETY,0304-2421,.
14/D1,THEORY AND SOCIETY,1573-7853,.
14/D1,THEORY CULTURE & SOCIETY,0263-2764,.
14/D1,"THEORY, CULTURE & SOCIETY",1460-3616,.
14/D1,TIME & SOCIETY,0961-463X,.
14/D1,"TRAUMA, VIOLENCE & ABUSE",1524-8380,.
14/D1,URBAN STUDIES,0042-0980,.
14/D1,VIOLENCE AGAINST WOMEN,1077-8012,.
14/D1,VOLUNTAS,0957-8765,.
14/D1,WORK AND OCCUPATIONS,0730-8884,.
14/D1,WORK EMPLOYMENT AND SOCIETY,0950-0170,.
14/D1,YOUNG,1103-3088,.
14/D1,YOUTH & SOCIETY,0044-118X,.
14/D1,ZEITSCHRIFT FÜR FAMILIENFORSCHUNG,0935-4018,.
14/D1,ZEITSCHRIFT FÜR SOZIOLOGIE (ZFS),0340-1804,.
